21.62,6.1,49.10700011253357,-65,-82,-90,-66,-90,-69,-90,-69,-47,-90,-75,-90,-90,-80,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
21.2,6.12,50.6100001335144,-64,-77,-90,-65,-90,-68,-90,-68,-45,-90,-90,-90,-90,-79,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
20.63,6.16,52.11300015449524,-60,-76,-90,-65,-90,-70,-90,-63,-49,-87,-90,-90,-90,-79,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
20.15,6.16,53.61600017547607,-59,-75,-90,-69,-90,-90,-90,-57,-48,-81,-90,-83,-90,-79,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
19.77,6.26,55.11899995803833,-60,-69,-90,-64,-90,-69,-78,-56,-47,-77,-90,-74,-90,-79,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
19.51,6.63,56.62199997901917,-60,-77,-92,-66,-90,-78,-82,-56,-46,-70,-92,-74,-92,-92,-92,-72,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
19.25,7.03,58.125,-59,-70,-92,-66,-87,-82,-85,-57,-47,-72,-90,-81,-92,-92,-92,-75,-90,-85,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
19.1,7.3,59.62899994850159,-60,-74,-92,-61,-90,-79,-83,-58,-47,-67,-90,-72,-92,-92,-92,-73,-90,-77,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.84,7.73,61.13199996948242,-57,-67,-92,-65,-87,-86,-75,-57,-51,-69,-90,-81,-92,-92,-92,-76,-90,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.54,8.19,62.63499999046326,-60,-67,-92,-62,-90,-79,-78,-51,-50,-67,-90,-75,-92,-92,-92,-73,-90,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.21,8.699999999999999,64.13900017738342,-65,-68,-92,-64,-90,-81,-72,-50,-57,-70,-90,-72,-92,-92,-92,-74,-90,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.03,9.07,65.64199995994568,-66,-74,-92,-66,-86,-75,-79,-50,-54,-68,-86,-77,-92,-92,-92,-76,-90,-76,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.1,9.640000000000001,67.14499998092651,-65,-65,-92,-66,-84,-70,-79,-53,-57,-68,-89,-71,-92,-92,-92,-73,-90,-82,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.38,10.08,68.64900016784668,-60,-67,-92,-68,-84,-75,-72,-47,-57,-71,-89,-75,-92,-92,-92,-82,-90,-82,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.81,10.37,70.15199995040894,-67,-65,-92,-74,-84,-79,-74,-55,-56,-78,-85,-72,-92,-92,-92,-77,-90,-82,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
19.3,10.56,71.6560001373291,-71,-70,-92,-75,-90,-84,-90,-53,-62,-78,-88,-72,-92,-92,-92,-90,-90,-82,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
19.81,10.79,73.16000008583069,-67,-67,-90,-73,-90,-76,-90,-53,-59,-76,-83,-74,-92,-92,-92,-77,-90,-92,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
20.22,10.99,74.66400003433228,-68,-70,-90,-74,-90,-69,-81,-57,-61,-81,-79,-72,-92,-92,-92,-83,-90,-92,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
20.74,11.17,76.16700005531311,-75,-70,-90,-76,-90,-65,-90,-61,-59,-87,-83,-78,-90,-92,-92,-74,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
21.12,11.29,77.6710000038147,-69,-73,-90,-73,-90,-70,-90,-63,-57,-90,-74,-79,-90,-92,-92,-79,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
21.59,11.45,79.17499995231628,-69,-74,-90,-74,-90,-66,-90,-67,-67,-90,-71,-77,-90,-92,-92,-88,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.09,11.61,80.67900013923645,-70,-72,-90,-73,-90,-70,-90,-62,-62,-90,-76,-79,-90,-92,-92,-84,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.51,11.72,82.18200016021729,-71,-74,-90,-76,-90,-70,-90,-65,-60,-90,-77,-79,-90,-92,-92,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.99,11.85,83.68500018119812,-70,-76,-90,-72,-90,-69,-90,-62,-62,-90,-70,-77,-90,-92,-92,-87,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.5,11.94,85.18900012969971,-73,-75,-90,-75,-92,-67,-89,-65,-61,-90,-78,-78,-90,-92,-92,-90,-92,-92,-92,-79,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.9,12.08,86.69300007820129,-71,-77,-84,-81,-92,-68,-90,-63,-62,-90,-74,-83,-90,-92,-92,-90,-92,-92,-92,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.28,12.19,88.19700002670288,-70,-80,-90,-74,-92,-69,-90,-64,-64,-90,-69,-90,-90,-92,-92,-90,-92,-92,-92,-81,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.66,12.37,89.70000004768372,-74,-82,-90,-75,-92,-67,-90,-65,-63,-90,-71,-89,-90,-92,-92,-85,-92,-92,-92,-75,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.92,12.66,91.2039999961853,-71,-76,-84,-79,-92,-67,-90,-66,-63,-90,-67,-90,-90,-92,-92,-85,-92,-92,-92,-75,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
25.15,12.95,92.70700001716614,-70,-84,-90,-88,-92,-67,-90,-63,-63,-90,-69,-90,-90,-92,-92,-90,-92,-92,-92,-70,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
25.25,13.36,94.21000003814697,-72,-87,-81,-79,-92,-67,-90,-67,-66,-90,-65,-90,-90,-92,-92,-90,-92,-92,-92,-71,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
25.28,13.77,95.71300005912781,-73,-81,-76,-77,-92,-64,-90,-63,-63,-90,-65,-84,-90,-92,-92,-90,-92,-92,-92,-71,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
25.27,14.16,97.21700000762939,-72,-90,-81,-86,-92,-60,-90,-65,-64,-90,-64,-90,-89,-92,-92,-90,-92,-92,-92,-73,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
25.19,14.56,98.72000002861023,-75,-73,-76,-90,-92,-66,-90,-68,-65,-90,-65,-78,-90,-92,-92,-84,-92,-92,-92,-69,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
25.02,15.01,100.2239999771118,-90,-72,-85,-90,-92,-66,-90,-70,-68,-90,-68,-90,-90,-92,-92,-84,-92,-92,-92,-69,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.9,15.44,101.7269999980927,-90,-71,-87,-90,-92,-66,-90,-69,-68,-90,-68,-72,-89,-92,-92,-87,-92,-92,-92,-69,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.77,15.83,103.2300000190735,-90,-70,-83,-90,-92,-68,-90,-67,-66,-90,-65,-72,-89,-92,-92,-87,-92,-92,-92,-70,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.58,16.26,104.7330000400543,-77,-67,-82,-90,-92,-61,-90,-67,-72,-90,-66,-70,-89,-92,-92,-80,-92,-92,-92,-70,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.42,16.62,106.2360000610352,-75,-71,-82,-90,-92,-65,-90,-67,-69,-90,-67,-73,-90,-92,-92,-81,-92,-92,-92,-69,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.22,17.09,107.7410001754761,-75,-68,-83,-87,-92,-66,-90,-66,-70,-90,-66,-72,-90,-92,-92,-81,-92,-92,-92,-68,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
24.07,17.58,109.2439999580383,-74,-66,-90,-90,-92,-68,-90,-70,-71,-90,-65,-75,-90,-92,-92,-87,-92,-92,-92,-68,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.93,18.01,110.75,-81,-71,-83,-90,-92,-74,-90,-67,-73,-90,-66,-72,-90,-92,-92,-86,-92,-92,-92,-68,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.73,18.55,112.2530000209808,-81,-78,-88,-90,-92,-68,-86,-71,-72,-90,-65,-76,-87,-92,-92,-84,-92,-92,-92,-69,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.6,18.97,113.7560000419617,-81,-86,-83,-90,-92,-68,-90,-73,-75,-90,-66,-90,-90,-92,-92,-77,-92,-92,-92,-69,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.45,19.38,115.2599999904633,-81,-81,-90,-90,-92,-67,-90,-70,-79,-90,-68,-81,-90,-92,-92,-77,-92,-92,-92,-66,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.27,19.84,116.7630000114441,-92,-88,-84,-90,-92,-69,-87,-76,-71,-90,-63,-83,-90,-92,-92,-77,-92,-92,-92,-63,-75,-92,-92,-92,-92,-92,-92,-92,-92,-92
23.12,20.2,118.2669999599457,-92,-84,-75,-90,-92,-69,-87,-75,-70,-80,-62,-83,-90,-92,-92,-79,-92,-92,-92,-64,-70,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.93,20.7,119.7710001468658,-92,-84,-90,-90,-92,-64,-90,-74,-75,-88,-66,-83,-82,-92,-92,-74,-92,-92,-92,-65,-71,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.77,21.16,121.2740001678467,-92,-90,-81,-90,-92,-69,-90,-71,-71,-90,-66,-83,-82,-92,-92,-75,-92,-92,-92,-62,-76,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.54,21.7,122.7769999504089,-92,-90,-84,-92,-68,-68,-85,-71,-77,-85,-62,-83,-84,-92,-92,-83,-92,-92,-92,-65,-71,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.35,22.16,124.2799999713898,-92,-84,-90,-92,-74,-73,-85,-75,-73,-79,-65,-83,-82,-92,-92,-85,-92,-92,-92,-66,-78,-92,-92,-92,-92,-92,-92,-92,-92,-92
22.14,22.64,125.7829999923706,-92,-84,-77,-92,-71,-71,-87,-71,-70,-77,-64,-83,-84,-92,-92,-79,-92,-92,-92,-67,-78,-92,-92,-92,-92,-92,-92,-92,-92,-92
21.96,23.03,127.2880001068115,-92,-88,-90,-92,-70,-72,-88,-71,-77,-82,-65,-92,-84,-92,-92,-79,-92,-92,-92,-66,-71,-86,-92,-92,-92,-92,-92,-92,-92,-92
21.72,23.58,128.7910001277924,-92,-90,-90,-92,-74,-72,-83,-69,-80,-76,-59,-92,-90,-92,-92,-71,-92,-92,-92,-67,-80,-90,-92,-92,-92,-92,-92,-92,-92,-92
21.49,24.12,130.2950000762939,-92,-90,-85,-92,-70,-78,-78,-75,-86,-71,-63,-92,-90,-92,-92,-71,-92,-92,-92,-67,-78,-90,-92,-92,-92,-92,-92,-92,-92,-92
21.32,24.59,131.7990000247955,-92,-90,-86,-92,-72,-76,-74,-67,-87,-71,-58,-92,-90,-92,-92,-70,-92,-92,-92,-67,-90,-80,-92,-92,-92,-92,-92,-92,-92,-92
21.14,25.04,133.3029999732971,-92,-87,-88,-92,-73,-81,-74,-69,-82,-76,-59,-92,-90,-92,-92,-68,-92,-92,-92,-67,-87,-89,-92,-92,-92,-92,-92,-92,-92,-92
20.92,25.57,134.8070001602173,-92,-87,-90,-92,-73,-76,-71,-69,-75,-73,-61,-92,-90,-92,-92,-73,-92,-92,-92,-68,-83,-90,-92,-92,-92,-92,-92,-92,-92,-92
20.75,26.03,136.3110001087189,-92,-81,-87,-92,-80,-73,-79,-66,-75,-70,-58,-92,-90,-92,-92,-72,-92,-92,-92,-70,-88,-90,-92,-92,-92,-92,-92,-92,-92,-92
20.61,26.45,137.8150000572205,-92,-90,-86,-92,-71,-76,-75,-70,-90,-71,-58,-92,-90,-92,-92,-72,-92,-92,-92,-71,-89,-90,-92,-92,-92,-92,-92,-92,-92,-92
20.43,26.88,139.319000005722,-92,-90,-90,-92,-90,-71,-76,-68,-90,-67,-63,-92,-90,-92,-92,-72,-92,-92,-92,-70,-86,-90,-92,-92,-92,-92,-92,-92,-92,-92
20.25,27.3,140.8229999542236,-92,-90,-90,-92,-80,-69,-76,-68,-90,-71,-57,-92,-79,-92,-92,-73,-92,-92,-92,-71,-82,-90,-92,-92,-92,-92,-92,-92,-92,-92
20.02,27.82,142.3259999752045,-92,-90,-90,-92,-87,-69,-82,-72,-80,-74,-54,-92,-90,-92,-92,-79,-92,-92,-92,-76,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92
19.79,28.26,143.8289999961853,-92,-90,-84,-92,-86,-73,-82,-72,-82,-72,-52,-92,-90,-92,-92,-75,-92,-92,-92,-82,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92
19.63,28.65,145.3320000171661,-92,-90,-90,-92,-90,-70,-90,-77,-87,-68,-52,-92,-90,-92,-92,-75,-92,-92,-92,-85,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92
19.42,29.13,146.8370001316071,-92,-90,-90,-92,-90,-75,-80,-71,-81,-76,-51,-92,-90,-92,-92,-84,-92,-92,-92,-86,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92
19.21,29.59,148.3400001525879,-92,-90,-90,-92,-90,-78,-80,-77,-83,-67,-49,-92,-90,-92,-92,-84,-92,-92,-92,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.98,30,149.8440001010895,-92,-90,-90,-92,-90,-71,-89,-74,-87,-67,-55,-92,-90,-92,-92,-90,-92,-92,-92,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.75,30.45,151.3470001220703,-92,-90,-90,-92,-90,-80,-90,-73,-88,-65,-53,-92,-90,-92,-92,-82,-92,-92,-92,-88,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.44,30.91,152.8500001430511,-92,-90,-90,-92,-90,-72,-89,-81,-84,-64,-49,-92,-90,-92,-92,-82,-92,-92,-92,-83,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92
18.21,31.34,154.3540000915527,-92,-90,-90,-92,-90,-72,-90,-73,-89,-64,-49,-92,-90,-92,-92,-82,-92,-92,-92,-84,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92
17.99,31.76,155.8570001125336,-92,-90,-90,-92,-90,-77,-90,-72,-82,-63,-46,-92,-90,-92,-92,-90,-92,-92,-92,-89,-90,-92,-92,-92,-92,-92,-92,-92,-92,-92
17.86,32.19,157.3610000610352,-92,-90,-90,-92,-90,-83,-90,-76,-79,-67,-47,-92,-92,-92,-92,-88,-92,-92,-92,-90,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92
17.71,32.63,158.864000082016,-92,-90,-90,-92,-90,-81,-90,-80,-84,-65,-49,-92,-92,-92,-92,-88,-92,-92,-92,-90,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92
17.57,33.04,160.3680000305176,-92,-90,-90,-92,-90,-73,-90,-81,-82,-69,-55,-92,-92,-92,-92,-88,-92,-92,-92,-90,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92
17.4,33.45,161.8710000514984,-92,-68,-90,-92,-90,-90,-90,-77,-88,-67,-52,-92,-92,-92,-92,-82,-92,-92,-92,-90,-90,-90,-92,-92,-92,-92,-92,-92,-92,-92
17.22,33.91,163.3740000724792,-92,-63,-90,-92,-90,-90,-90,-90,-89,-71,-56,-92,-92,-92,-92,-82,-92,-92,-92,-90,-90,-88,-92,-92,-92,-92,-92,-92,-92,-92
17,34.36,164.8770000934601,-92,-71,-90,-92,-92,-81,-84,-73,-85,-68,-54,-92,-92,-92,-92,-82,-92,-92,-92,-90,-90,-90,-84,-92,-92,-92,-92,-92,-92,-92
16.83,34.73,166.3800001144409,-92,-68,-90,-92,-92,-76,-84,-75,-88,-69,-52,-92,-92,-92,-92,-82,-92,-92,-92,-92,-77,-90,-79,-92,-92,-92,-92,-92,-92,-92
16.64,35.09,167.8830001354218,-92,-67,-90,-92,-92,-77,-84,-90,-87,-73,-54,-92,-92,-92,-92,-92,-92,-92,-90,-74,-83,-90,-81,-92,-92,-92,-92,-92,-92,-92
16.41,35.59,169.3860001564026,-92,-69,-90,-92,-92,-72,-84,-80,-82,-74,-53,-92,-92,-92,-92,-92,-92,-92,-90,-75,-90,-75,-75,-92,-92,-92,-92,-92,-92,-92
16.21,36.07,170.8890001773834,-92,-71,-90,-92,-92,-77,-90,-80,-89,-77,-57,-92,-92,-92,-92,-92,-92,-92,-79,-74,-78,-83,-70,-92,-92,-92,-92,-92,-92,-92
16.03,36.5,172.393000125885,-92,-69,-90,-92,-92,-80,-90,-90,-90,-70,-57,-92,-92,-92,-92,-92,-92,-92,-79,-72,-76,-88,-72,-92,-92,-92,-92,-92,-92,-92
15.85,36.89,173.8960001468658,-92,-69,-90,-92,-92,-82,-90,-84,-88,-77,-55,-92,-92,-92,-92,-92,-92,-92,-88,-77,-77,-82,-74,-92,-92,-92,-92,-92,-92,-92
15.57,37.31,175.3990001678467,-92,-67,-90,-92,-92,-82,-90,-90,-90,-72,-59,-92,-92,-92,-92,-92,-92,-92,-90,-81,-79,-90,-69,-92,-92,-92,-92,-92,-92,-92
15.34,37.66,176.9019999504089,-92,-75,-90,-92,-92,-81,-90,-90,-86,-77,-55,-92,-92,-92,-92,-92,-92,-92,-90,-76,-77,-74,-66,-92,-92,-92,-92,-92,-92,-92
15.13,38.09,178.4060001373291,-92,-72,-92,-92,-92,-75,-90,-90,-87,-77,-61,-92,-92,-92,-92,-92,-92,-60,-90,-71,-81,-79,-69,-92,-92,-92,-92,-92,-92,-92
14.97,38.48,179.9090001583099,-92,-75,-92,-92,-92,-81,-90,-90,-90,-78,-60,-92,-92,-92,-92,-92,-92,-57,-90,-70,-78,-73,-69,-92,-92,-92,-92,-92,-92,-92
14.84,38.89,181.4120001792908,-92,-69,-92,-92,-92,-90,-90,-90,-88,-77,-58,-92,-92,-92,-92,-92,-92,-59,-90,-77,-85,-75,-71,-92,-92,-92,-92,-92,-92,-92
14.64,39.27,182.914999961853,-92,-74,-92,-92,-92,-84,-90,-90,-85,-78,-59,-92,-92,-92,-92,-92,-92,-56,-90,-81,-90,-74,-65,-90,-92,-92,-92,-92,-92,-92
14.4,39.68,184.4200000762939,-92,-80,-92,-92,-92,-90,-90,-90,-82,-76,-58,-92,-92,-92,-92,-92,-92,-53,-92,-81,-90,-70,-70,-90,-92,-92,-92,-92,-92,-92
13.98,40,185.9230000972748,-92,-74,-92,-92,-92,-73,-92,-90,-85,-81,-64,-92,-92,-92,-92,-92,-92,-54,-92,-85,-90,-78,-68,-90,-90,-92,-92,-92,-92,-92
13.68,40.25,187.4260001182556,-92,-81,-92,-92,-92,-75,-92,-85,-90,-87,-57,-92,-92,-92,-92,-92,-92,-51,-92,-86,-90,-67,-62,-90,-81,-85,-92,-92,-92,-92
13.34,40.37,188.9320001602173,-92,-90,-92,-92,-92,-90,-92,-79,-84,-86,-57,-92,-92,-92,-92,-92,-92,-54,-92,-83,-77,-68,-57,-90,-90,-82,-92,-92,-92,-92
13.01,40.34,190.4360001087189,-92,-75,-92,-92,-92,-90,-92,-80,-90,-79,-60,-92,-92,-92,-92,-92,-92,-47,-92,-84,-90,-67,-58,-90,-71,-83,-92,-92,-92,-92
12.5,40.22,191.9400000572205,-92,-82,-92,-92,-92,-90,-92,-77,-90,-79,-62,-92,-92,-92,-92,-92,-92,-47,-92,-77,-90,-70,-61,-90,-68,-85,-92,-92,-92,-92
12.09,40.08,193.444000005722,-92,-90,-92,-92,-92,-90,-92,-83,-90,-83,-65,-92,-92,-92,-92,-92,-92,-49,-92,-79,-90,-64,-56,-90,-71,-90,-92,-92,-92,-92
11.69,39.97,194.9479999542236,-92,-90,-92,-92,-92,-90,-92,-78,-90,-81,-67,-92,-92,-92,-92,-92,-92,-46,-92,-76,-90,-66,-61,-90,-71,-86,-92,-92,-92,-92
11.22,39.88,196.4520001411438,-92,-90,-92,-92,-92,-90,-92,-78,-90,-84,-71,-92,-92,-92,-92,-92,-92,-49,-92,-79,-90,-65,-60,-90,-72,-90,-92,-92,-92,-92
10.87,39.76,197.9550001621246,-92,-90,-92,-92,-92,-90,-92,-86,-90,-85,-68,-92,-92,-92,-92,-92,-92,-46,-92,-79,-90,-69,-55,-90,-74,-90,-92,-92,-92,-92
